Id;ParentCommit;Commit;SrcFileName;DstFileName;BaseUrl
26868;f812e3417988e13ed638434f892cff5c4ab843ad;74a7a8bbfc8012bf0842b1eec891a8545f9944cb;activemq-core/src/test/java/org/apache/activemq/usecases/StartAndStopClientAndBrokerDoesNotLeaveThreadsRunningTest.java;activemq-core/src/test/java/org/apache/activemq/usecases/StartAndStopClientAndBrokerDoesNotLeaveThreadsRunningTest.java;https://github.com/apache/activemq
26884;f812e3417988e13ed638434f892cff5c4ab843ad;74a7a8bbfc8012bf0842b1eec891a8545f9944cb;activemq-core/src/test/java/org/apache/activemq/util/DataByteArrayOutputStreamTest.java;activemq-core/src/test/java/org/apache/activemq/util/DataByteArrayOutputStreamTest.java;https://github.com/apache/activemq
28921;83a6eff431007e259fce89905f3245669f65c8fc;2d5bb84a4790d75b05fde334402249511482bb56;activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompTest.java;activemq-core/src/test/java/org/apache/activemq/transport/stomp/StompTest.java;https://github.com/apache/activemq
29060;2bed73b2f1561046bf97e88db2301571ce638372;bc281a209e81be06e9bebe6c34bd0bbf0e9938f6;activemq-core/src/main/java/org/apache/activemq/broker/PropertiesBrokerFactory.java;activemq-core/src/main/java/org/apache/activemq/broker/PropertiesBrokerFactory.java;https://github.com/apache/activemq
29126;db51eba74f40c2d8e27ec17babb4ad470257b72c;d36c0d4de7d75e455536cba19d0acb378497d6ae;activemq-core/src/main/java/org/apache/activemq/openwire/v3/BaseDataStreamMarshaller.java;activemq-core/src/main/java/org/apache/activemq/openwire/v3/BaseDataStreamMarshaller.java;https://github.com/apache/activemq
29144;db51eba74f40c2d8e27ec17babb4ad470257b72c;d36c0d4de7d75e455536cba19d0acb378497d6ae;activemq-core/src/main/java/org/apache/activemq/filter/ComparisonExpression.java;activemq-core/src/main/java/org/apache/activemq/filter/ComparisonExpression.java;https://github.com/apache/activemq
29619;222dd260e6eb112802d508a7681f6b96600884cd;544ffe9dce8858bad59ed4f1a46b904ec3a17e74;activemq-core/src/test/java/org/apache/activemq/broker/QueueSubscriptionTest.java;activemq-core/src/test/java/org/apache/activemq/broker/QueueSubscriptionTest.java;https://github.com/apache/activemq
30211;5b49189cfe89cf706ff1d1a54a5c7a05f212d5fd;0859f30a91c3a808726cec884c7cb5189dbd5766;activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaTopicMessageStore.java;activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaTopicMessageStore.java;https://github.com/apache/activemq
31212;9c3dc347ca39b9f714ce1f16e12569bce82877e2;36de58b37136ce37d6c84bcf01cb3a6e07a5b75c;activemq-core/src/main/java/org/apache/activemq/broker/jmx/DestinationView.java;activemq-core/src/main/java/org/apache/activemq/broker/jmx/DestinationView.java;https://github.com/apache/activemq
31664;44aece50206f871ebbec2b44b6a23ec1d8664a16;17946e532570199820b019b947c9110cc28155a0;activemq-core/src/main/java/org/apache/activemq/kaha/impl/container/ListContainerImpl.java;activemq-core/src/main/java/org/apache/activemq/kaha/impl/container/ListContainerImpl.java;https://github.com/apache/activemq
31935;04c3b07a966e89cb207b53c852f16b881f2d5fec;295850da01be27b59f90674527af28c5a6dbbab1;activemq-core/src/main/java/org/apache/activemq/transport/failover/FailoverTransport.java;activemq-core/src/main/java/org/apache/activemq/transport/failover/FailoverTransport.java;https://github.com/apache/activemq
32030;ecb50234ec17abe5293d265b93ecda0817341da4;878b9645ce9b0538816c0dca715843c87496f4ec;activemq-core/src/main/java/org/apache/activemq/store/rapid/RapidTopicMessageStore.java;activemq-core/src/main/java/org/apache/activemq/store/rapid/RapidTopicMessageStore.java;https://github.com/apache/activemq
32638;6e714a2fe5bc5727ef55ce18c33d99128e73f8a5;53082e6a14af5d80904b0b72b6f7ae2a98648ec3;activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java;activemq-core/src/main/java/org/apache/activemq/broker/BrokerService.java;https://github.com/apache/activemq
34581;3a59e68649ae5e36012eae1c7be2714e7fb6b656;68c8c643f269ea113259b60c735a5b195f89fdec;activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransport.java;activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransport.java;https://github.com/apache/activemq
34932;6f9cfad67b7056879facf98f0f842281ccb7caa2;9befb114358205afe025f8e9a92324f874f54572;activemq-core/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java;activemq-core/src/test/java/org/apache/activemq/command/ActiveMQMapMessageTest.java;https://github.com/apache/activemq
35270;a37fa0d6f36a98d1291145173cf442b7417d3221;29eef80774c841ca56a01848632781093350f671;tooling/maven-activemq-perf-plugin/src/main/java/org/apache/activemq/tool/JmsPerfClientSupport.java;tooling/maven-activemq-perf-plugin/src/main/java/org/apache/activemq/tool/JmsPerfClientSupport.java;https://github.com/apache/activemq
36226;9c6169748dafa06c566e3692cab857223a63b0c2;f3ef1a9a31c14e24c2c4587095be7191228af041;activemq-core/src/main/java/org/apache/activemq/transport/reliable/ReliableTransport.java;activemq-core/src/main/java/org/apache/activemq/transport/reliable/ReliableTransport.java;https://github.com/apache/activemq
36400;daf48bb297c31f806a9eceaf9d171bbbd9f13fd1;72b382d0bd120ea500b56c53a9ed7a6b0fb07331;activemq-core/src/main/java/org/apache/activemq/command/LastPartialCommand.java;activemq-core/src/main/java/org/apache/activemq/command/LastPartialCommand.java;https://github.com/apache/activemq
37309;6d003a89e2aba5e2d5218655cc63a2c4ec76ed6c;bed10aac1e4d8e1e6f5dc7817b63014525be299d;activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java;activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java;https://github.com/apache/activemq
38674;b5436092528789fada8cf8f845a850bc2ee64ac3;013f37294e09a0a37ebb9d4df2ee3ff9d65c8ae5;activemq-core/src/main/java/org/apache/activemq/broker/region/TopicRegion.java;activemq-core/src/main/java/org/apache/activemq/broker/region/TopicRegion.java;https://github.com/apache/activemq
45125;0c3612764955e209ecf1ebdae609b2656d6debc3;c1d92d87157b7d5a27aa989eff14e302e15f96d7;src/main/java/org/apache/commons/io/LineIterator.java;src/main/java/org/apache/commons/io/LineIterator.java;https://github.com/apache/commons-io
45331;234b0060320928aa44e7df5b865f5de33be5349b;4d49a1953e287fffbd10ba2707ed1b3806eef21b;src/test/java/org/apache/commons/io/FileUtilsTestCase.java;src/test/java/org/apache/commons/io/FileUtilsTestCase.java;https://github.com/apache/commons-io
45395;0525a2659d7cb9f0c4fc4ac2db83d51e3c2c9b50;9264ccd2857cc25cabf6a309f323dd95ed319495;src/test/java/org/apache/commons/io/filefilter/OrFileFilterTestCase.java;src/test/java/org/apache/commons/io/filefilter/OrFileFilterTestCase.java;https://github.com/apache/commons-io
